spotify_track_id,title,artists,spotify_release_date,genres,is_hit,spotify_popularity,final_sentiment,duration_sec,tempo_bpm,rms_energy,spectral_centroid_mean,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,zero_crossing_rate,spectral_rolloff,spectral_contrast_band1_mean,spectral_contrast_band2_mean,spectral_contrast_band3_mean,spectral_contrast_band4_mean,spectral_contrast_band5_mean,spectral_contrast_band6_mean,spectral_contrast_band7_mean,spectral_flatness_mean,beat_strength_mean,onset_rate,tempo_stability,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean,chroma12_mean,tonnetz1_mean,tonnetz2_mean,tonnetz3_mean,tonnetz4_mean,tonnetz5_mean,tonnetz6_mean,harmonic_percussive_ratio,lyric_total_words,lexical_diversity,noun_count,verb_count,adj_count,lyrical_density,topic_prob_0,topic_prob_1,topic_prob_2,topic_prob_3,topic_prob_4,topic_prob_5,topic_prob_6,topic_prob_7,topic_prob_8,topic_prob_9,topic_prob_10,topic_prob_11,topic_prob_12,topic_prob_13,topic_prob_14,key_A#:maj,key_A#:min,key_A:maj,key_A:min,key_B:maj,key_B:min,key_C#:maj,key_C#:min,key_C:maj,key_C:min,key_D#:maj,key_D#:min,key_D:maj,key_D:min,key_E:maj,key_E:min,key_F#:maj,key_F#:min,key_F:maj,key_F:min,key_G#:maj,key_G#:min,key_G:maj,key_G:min,genre_Ballad,genre_Indie,genre_Pop,genre_Rap/Hip-hop,_final_sentiment_norm,sentiment_negative,sentiment_neutral,sentiment_positive,cluster_main,vibe
3APO9hg3vbbUpego8u562o,Như Một Thói Quen,Noo Phước Thịnh,2010-03-09,Pop,0.0,14.0,negative,248.52,123.05,0.263161,1881.08,3.9812,11.5219,-6.1301,11.1435,-4.6221,9.6027,-7.059,9.5503,-82.914,93.8242,108.5721,36.3169,7.3971,20.4168,20.5485,14.1604,6.0685,15.2117,7.5861,11.9266,2.5895,12.2419,1.4857,11.5685,-6.5473,12.7792,0.070944,4000.88,21.34,17.69,20.33,20.55,20.52,19.87,48.34,0.018402,1.3529,3.63,0.9577,0.2588,0.3461,0.3252,0.2435,0.3093,0.3106,0.3966,0.2753,0.2957,0.3258,0.2503,0.3455,0.1375,-0.1774,-0.0348,-0.0407,0.0036,-0.0042,3.1716,461.0,0.2451,172.0,104.0,19.0,1.855,0.085245363445106,0.0511857627239833,0.0068746930852773,0.0106888582218894,0.0350185394657117,0.0084639169965223,0.0083504018509281,0.0071352634044163,0.1397585978735815,0.0078571016906897,0.0091995144929758,0.006393043127807,0.0156269785776104,0.019383332394429,0.0048756077144416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,negative,1.0,0.0,0.0,3,Tươi mới / Yêu đời
2vcOpOMX0UKXqKmwPNCBCr,Quay Về Đi,Noo Phước Thịnh,2010-03-09,Pop,0.0,19.0,negative,233.68,99.38,0.194942,1890.22,-2.3036,11.829,-18.5372,12.394,-9.9602,10.1089,-14.1963,10.8782,-164.9837,96.7171,96.0277,45.2558,9.2293,22.5077,13.4228,18.2619,5.6047,13.8325,-7.2909,13.5706,-8.4882,10.3861,-8.7643,11.7831,-16.0813,13.0285,0.067515,4111.59,19.75,20.92,23.81,22.92,21.91,21.91,49.54,0.035689,1.202,3.13,0.9396,0.1587,0.2433,0.179,0.1195,0.1554,0.1802,0.323,0.2088,0.3477,0.3322,0.1638,0.1912,0.0394,-0.2416,-0.1154,-0.0234,-0.0327,0.0222,5.6108,312.0,0.25,99.0,107.0,8.0,1.3352,0.0355409395711113,0.014381480292499,0.0023196088847628,0.0035104145814691,0.0109013246450398,0.0027735058767959,0.0029122916429308,0.0024781995872094,0.0336703567153546,0.0027066112148293,0.0030099592707502,0.0021773648665329,0.0049110978975135,0.0058760437635302,0.0017246624442449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,negative,1.0,0.0,0.0,0,Kịch tính / Da diết
6223QoQmptt47fzmNQ5nVF,Quên,Noo Phước Thịnh,2010-03-09,Pop,0.0,11.0,negative,265.16,129.2,0.222995,2833.39,0.9972,11.2253,-4.6288,9.6695,-4.2164,8.7635,-4.3138,9.1804,-72.5174,87.9149,65.5969,37.8278,7.7143,26.1631,24.6494,17.096,-5.5475,15.2906,13.4305,11.4773,-7.0345,11.5498,-4.292,10.0333,-9.5833,11.9428,0.13026,5764.78,19.55,17.99,22.01,20.91,19.9,18.23,48.62,0.038981,1.4203,3.69,0.9728,0.2673,0.2295,0.318,0.272,0.3407,0.2133,0.3572,0.3846,0.2234,0.2789,0.2327,0.3578,0.2275,-0.0671,0.1093,0.0213,0.0073,-0.0004,2.5441,301.0,0.2691,51.0,91.0,22.0,1.1352,0.3356155963156352,0.0876630328766128,0.0161499510934437,0.023760104055909,0.0670039716437134,0.0185025121276482,0.0185015112868446,0.0157451061023601,0.1728881061000295,0.0178566079030447,0.0206133958166886,0.0145116311940408,0.0306412407689685,0.0374335250554487,0.0111651818631334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,negative,1.0,0.0,0.0,4,Bình yên / Chữa lành
6zgyPmEgoNIa5ovzUwtNKT,Nếu,Noo Phước Thịnh,2010-03-09,Pop,1.0,30.0,negative,205.73,129.2,0.261877,2058.92,5.6553,10.4721,-6.4059,9.5604,-2.1341,9.0629,-3.936,9.5611,-92.1758,102.1641,97.5249,43.7672,-5.6082,22.346,22.6061,20.2138,2.772,14.7185,11.3271,14.2953,-0.365,15.0474,2.178,11.0749,-13.2018,11.1195,0.09291,4225.18,20.3,18.03,21.92,20.55,19.91,19.38,50.01,0.027148,1.3423,3.57,0.9692,0.2635,0.2264,0.3412,0.2351,0.3557,0.3464,0.2552,0.2991,0.2682,0.3928,0.2936,0.2342,0.1081,0.1271,0.0072,0.0039,0.014,-0.0226,3.222,335.0,0.2537,103.0,92.0,20.0,1.6283,0.1211783531571648,0.0940868929540701,0.0111839632646806,0.0172654105888907,0.0573729989496506,0.0141816371418653,0.013274975770297,0.011433165170149,0.5454057365719321,0.0124639676172888,0.0151008279397619,0.0104531716587397,0.027548635797904,0.0315587413211745,0.0079736475966208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,negative,1.0,0.0,0.0,4,Bình yên / Chữa lành
6vSf15gKJE7YRDMorBRQIF,Ngày Hạnh Phúc,Hoàng Thùy Linh,2010-03-30,"Rap/Hip-hop, Pop, Indie",0.0,15.0,positive,218.05,129.2,0.250077,2773.54,1.4007,8.6038,-5.3979,10.4995,1.9427,9.4107,0.679,9.9458,-34.4887,84.7392,80.19,30.2321,-3.9382,18.2419,7.2757,15.8761,8.254,12.0323,-2.7,15.0985,7.2725,9.8583,0.3779,12.2663,3.4965,9.3527,0.119406,6361.31,18.32,15.2,18.39,18.39,17.51,17.47,47.0,0.035388,1.3214,3.09,0.9734,0.4992,0.3268,0.3464,0.3191,0.4231,0.4715,0.282,0.284,0.2939,0.403,0.3514,0.3674,0.0297,0.0744,-0.0658,0.0518,-0.0159,0.004,1.22,308.0,0.289,115.0,60.0,40.0,1.4125,0.0258692979540384,0.0239130355151797,0.0051691287367583,0.0092739099015121,0.0310992956349876,0.0050001316407301,0.0169662087034983,0.025297073533648,0.0253524423326901,0.0101152707917082,0.0056571579198967,0.0043044383449235,0.0057096639644114,0.0060451666990395,0.0036697692267027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,positive,0.0,0.0,1.0,4,Bình yên / Chữa lành
3CYBIABWw6gDAm53CvXDvg,Cảm Ơn Vì Yêu Em,Hoàng Thùy Linh,2010-03-30,"Pop, Indie, Rap/Hip-hop",0.0,9.0,positive,290.03,129.2,0.219247,2904.16,8.0931,11.5129,-3.0633,10.6716,3.4371,9.8496,-3.6503,9.4864,-97.3309,100.6486,62.0051,23.4927,9.5338,20.5475,17.4225,17.5415,11.1366,14.9025,-1.6582,16.1551,9.7525,13.6668,-2.784,13.1731,6.1952,11.5393,0.104731,6854.84,21.83,17.58,21.45,21.06,20.2,19.63,47.89,0.029753,1.1795,1.99,0.9615,0.3501,0.3018,0.4078,0.3295,0.458,0.3973,0.3151,0.3872,0.3031,0.3734,0.2639,0.3459,0.1768,0.1635,-0.0307,0.0411,-0.0105,-0.0127,1.6819,343.0,0.2566,135.0,101.0,19.0,1.1826,0.0383028716829052,0.0251906173297905,0.0032427055143988,0.0051599801281408,0.0179118035813305,0.0040653132636909,0.0044635196835535,0.0037960859941298,0.0686022109776826,0.0039609263734494,0.0043522089372372,0.0031237321130897,0.0074655081901409,0.0090245736242483,0.0026330160729956,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,positive,0.0,0.0,1.0,2,Sâu lắng / Thấu cảm
6Jm5kBlN7klZen7HgSKwPC,Dưới Ánh Nến,Hoàng Thùy Linh,2010-03-30,"Rap/Hip-hop, Pop, Indie",0.0,13.0,positive,180.8,112.35,0.191563,2421.16,10.6533,9.5979,-0.0375,8.0158,7.4224,8.0001,1.2978,7.9251,-103.5681,104.3744,80.4214,25.5339,-1.7112,19.056,13.0602,15.1153,7.345,13.0849,8.5959,13.0192,9.9485,10.8687,5.195,10.7071,9.4739,10.1227,0.084973,5366.52,18.83,14.71,18.15,17.57,17.63,17.49,46.97,0.02461,1.4918,2.74,0.9694,0.4216,0.4685,0.5823,0.4753,0.412,0.4156,0.4127,0.5608,0.4199,0.4374,0.3897,0.3549,0.0224,0.0805,0.046,-0.0387,0.0137,-0.0135,2.3342,229.0,0.4585,79.0,55.0,19.0,1.2666,0.0926522514878296,0.1066602658409468,0.0119573314594473,0.0226593948255116,0.351118819544731,0.0129756191300664,0.0201714440793923,0.016978190146802,0.1490117462346007,0.0163713968789837,0.0151710952580694,0.0098368095368447,0.0194264061600687,0.0213755664925767,0.0076027762171812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,positive,0.0,0.0,1.0,3,Tươi mới / Yêu đời
20ZmsRTQsdwqOVszQ0QDM8,Tìm Lại Tình Yêu,Hoàng Thùy Linh,2010-03-30,"Pop, Indie, Rap/Hip-hop",0.0,9.0,negative,226.76,107.67,0.192853,2629.96,7.2025,8.2142,-0.9271,7.2961,2.0737,7.3221,-0.99,7.0086,-65.9138,72.8593,77.7731,22.5705,2.9429,20.8832,10.5036,13.8254,3.2353,11.1869,8.3258,12.7015,6.4229,9.9829,7.7153,10.3175,5.117,8.0662,0.099698,5987.55,20.15,14.85,17.28,17.87,17.32,16.46,47.84,0.034079,1.221,3.25,0.9816,0.3466,0.3698,0.4052,0.3942,0.5134,0.3998,0.3948,0.3807,0.3989,0.4686,0.4009,0.4796,0.1364,-0.0493,-0.0292,0.0567,0.0136,-0.0065,1.7068,93.0,0.7527,29.0,32.0,3.0,0.4101,0.3041387730689402,0.0939116303840864,0.0171827700042943,0.0245554405541149,0.0613701994570364,0.0201418875193645,0.0183242909234009,0.0156202223606705,0.1625106740594351,0.0182394326941343,0.0227588863627631,0.0157059589429862,0.0347959716660306,0.0447296832884785,0.0119752256713517,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,negative,1.0,0.0,0.0,0,Kịch tính / Da diết
0FZFDVbL8Lt5vSUBymy30J,Phía Sau Ánh Sáng,Hoàng Thùy Linh,2010-03-30,"Pop, Rap/Hip-hop",0.0,7.0,negative,179.19,107.67,0.210598,2845.26,2.8104,7.1511,-1.5274,8.3622,3.0327,7.6381,1.7343,7.5539,-64.771,107.8762,78.8498,32.3181,22.9072,25.2301,9.1346,19.7702,9.0222,11.2498,4.2796,12.6273,5.0506,9.0598,4.4074,8.0237,4.7043,7.3166,0.110001,6733.86,19.66,15.28,18.49,18.26,17.39,16.06,46.6,0.031836,1.6539,3.13,0.9879,0.5023,0.4649,0.3109,0.3396,0.3429,0.4504,0.3345,0.3043,0.4221,0.4904,0.527,0.4009,-0.0795,0.0307,-0.0803,0.02,0.0028,-0.0094,1.7783,88.0,0.7727,27.0,22.0,5.0,0.4911,0.5622669008342126,0.0619418280448377,0.0142915294168733,0.0311949028982616,0.0454153534560161,0.0146078716096616,0.0160498637576364,0.0122104976002769,0.1114974236195487,0.0169734110591901,0.0186835356347733,0.0107361740743251,0.02381234951899,0.0238897670092887,0.0079578051627773,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,negative,1.0,0.0,0.0,3,Tươi mới / Yêu đời
1MuZ2jg1w0aAtM0tEOfzNi,Khóc Lần Cuối,Hoàng Thùy Linh,2010-03-30,"Rap/Hip-hop, Pop",0.0,7.0,negative,192.72,136.0,0.17609,2335.7,7.0503,8.5108,-0.9957,8.3701,6.0957,7.7382,-2.2207,7.577,-102.6758,108.5924,85.0834,31.7686,-0.608,24.2449,15.4583,17.0091,9.572,13.58,7.5299,13.5874,9.7535,10.5923,3.1102,10.3527,5.8107,7.4728,0.098501,5062.65,16.93,14.69,17.24,16.49,17.35,17.65,46.94,0.02966,1.3818,2.61,0.9656,0.5093,0.4376,0.4171,0.4021,0.4682,0.3507,0.3102,0.3707,0.3827,0.5278,0.4099,0.5063,0.0541,0.0037,-0.0812,0.058,0.013,0.0101,1.4479,325.0,0.2277,110.0,82.0,16.0,1.6864,0.1881868296086281,0.0806851640250869,0.0153483326434558,0.0267404504434862,0.1152098657357903,0.0158959301013092,0.021372917550585,0.0172455933674085,0.2765379212330565,0.0187102151159335,0.0183906726288424,0.0122242592309753,0.0258019496312663,0.0260218412849825,0.0095248985969705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,negative,1.0,0.0,0.0,4,Bình yên / Chữa lành
1UnFfoCQSV26D8JxNDu5N5,Cho Nhau Lối Đi Riêng,Hoàng Thùy Linh,2010-03-30,"Rap/Hip-hop, Pop, Indie",0.0,29.0,neutral,222.77,123.05,0.162145,2817.35,0.9971,9.329,-7.2903,8.1051,-0.2841,9.2101,-5.5469,8.0171,-95.9053,88.6964,79.254,26.5446,16.2646,18.4981,11.8798,14.3445,5.9082,12.745,-5.8517,13.2418,-0.5693,11.0772,-0.8136,9.7787,-3.1634,10.0253,0.117411,6615.04,17.82,17.63,20.85,20.35,19.99,18.87,48.45,0.025509,1.3283,2.66,0.968,0.3285,0.2154,0.2832,0.2309,0.419,0.4344,0.201,0.2708,0.193,0.2956,0.2441,0.2166,0.1244,0.1928,-0.1106,0.021,0.0107,-0.0149,2.182,354.0,0.1667,136.0,114.0,10.0,1.5891,0.1477309778319719,0.1871469184617176,0.0141864507115938,0.0199641182615229,0.0463548528313503,0.0217663783060026,0.014375283155563,0.0126312701280369,0.1202946691091499,0.0148185799917258,0.0235459217445985,0.0152080789891384,0.0474151334911076,0.1638948539841933,0.0110168395107112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,neutral,0.0,1.0,0.0,2,Sâu lắng / Thấu cảm
6l9NvljELDclQhjjOmfh6w,Rung Động,Hoàng Thùy Linh,2010-03-30,"Pop, Indie, Rap/Hip-hop",0.0,19.0,neutral,211.01,143.55,0.221356,2717.56,-0.4882,7.3943,-5.7733,8.0332,1.0316,7.5542,-3.1305,6.5587,-26.9907,68.7687,82.1328,20.7729,2.5085,16.8604,17.2612,14.5235,6.1333,10.3021,-4.4795,10.7103,2.6069,10.6749,2.8905,9.2148,3.4885,10.2215,0.11766,6192.22,18.38,15.46,18.07,18.54,17.67,17.17,47.45,0.034847,1.1719,2.74,0.9682,0.3596,0.4842,0.3608,0.421,0.3125,0.4047,0.4076,0.2803,0.344,0.302,0.4378,0.3388,-0.1455,-0.0798,-0.0439,-0.0571,0.027,0.0054,1.7329,105.0,0.5429,33.0,33.0,4.0,0.4976,0.025605426941167,0.0305181725085511,0.0024193941806507,0.0034279551775105,0.0080719961058256,0.0036565866160244,0.0024901591043317,0.0021847732691105,0.0213006945968952,0.0025573144269654,0.0039759479709506,0.002572321010922,0.0078771240042688,0.0255629956864429,0.0018768618509665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,neutral,0.0,1.0,0.0,2,Sâu lắng / Thấu cảm
0jvkJvDLg7b7hq4Sj0QaCC,Nhịp Đập Giấc Mơ,Hoàng Thùy Linh,2010-03-30,"Rap/Hip-hop, Pop",0.0,11.0,positive,244.76,112.35,0.206861,2734.44,8.3688,8.5593,1.2883,7.8462,5.087,7.4298,0.8558,7.3728,-79.4471,115.7392,79.3879,30.5432,1.83,22.6981,13.7065,17.5387,11.2664,13.7894,3.3843,13.2209,11.2764,12.0538,4.6088,10.4663,10.2136,8.8377,0.117906,6168.46,18.43,14.4,17.65,17.53,17.53,17.76,47.07,0.034924,1.3739,2.52,0.97,0.3511,0.3986,0.5167,0.4437,0.511,0.4322,0.4566,0.4301,0.3497,0.3741,0.3458,0.4485,0.0519,-0.0136,0.0886,-0.0036,0.0248,-0.0059,1.5539,417.0,0.2638,165.0,109.0,17.0,1.7037,0.0840565460275177,0.0901720025898215,0.0112559719585763,0.0219970210486395,0.4836657122006745,0.0119684693081379,0.0203661794668046,0.0169551332304976,0.1345635381468618,0.0160474505972077,0.0140591698616682,0.0091551066610113,0.0175780773315094,0.0189140653550947,0.0071827709593536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,positive,0.0,0.0,1.0,3,Tươi mới / Yêu đời
5qSDHKVTJ2TkxJiMveZu5P,Mơ Một Hạnh Phúc,Hien Thuc,2010-05-26,Ballad,0.0,10.0,positive,279.95,76.0,0.157996,2131.64,4.8112,11.8118,-2.8723,11.4251,1.5601,10.0654,-5.0297,10.3805,-149.8485,107.1305,97.1618,36.8199,19.7253,22.1995,24.349,19.0081,4.3835,15.6241,7.1472,14.1356,2.2093,12.7858,6.0336,11.0998,-1.2641,10.0997,0.081708,4920.81,20.34,18.23,20.94,21.13,20.34,20.22,49.75,0.017018,1.0706,2.46,0.9618,0.2965,0.3298,0.2398,0.3394,0.4076,0.2813,0.3231,0.2537,0.3496,0.3153,0.3125,0.3941,0.0425,-0.234,0.0039,0.1128,0.0051,-0.0001,3.4812,271.0,0.3173,89.0,76.0,23.0,0.968,0.1289842408816118,0.3661303065082789,0.0169008141394916,0.0254171781258318,0.0919031219380745,0.0220476866887226,0.0207263396702024,0.0191591736844358,0.152613487435486,0.0191157088740723,0.0237791196836623,0.0164390402078424,0.0357378490745239,0.0481109651345696,0.0129349679531935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,positive,0.0,0.0,1.0,0,Kịch tính / Da diết
3gakG6oyo7EWPCJPhs3eHN,Dẫu Có Lỗi Lầm,Hien Thuc,2010-05-26,Pop,0.0,7.0,negative,198.28,123.05,0.231739,3124.65,3.5955,11.9018,-4.9454,9.0675,-3.0278,10.1587,-6.2959,8.9303,-65.6859,97.7749,55.3967,30.0659,23.5969,24.2433,26.8075,18.4542,4.9117,14.7463,7.8198,12.6018,-0.0151,13.0439,2.3794,11.1553,-4.4583,10.1739,0.142208,6722.62,18.78,16.65,20.19,19.63,19.31,18.54,47.46,0.051391,1.5974,2.8,0.9292,0.3587,0.3797,0.3016,0.3544,0.3386,0.3036,0.4012,0.3343,0.3931,0.3108,0.3663,0.4408,-0.068,-0.1287,0.0608,0.0137,-0.0124,-0.0084,1.531,287.0,0.2474,95.0,77.0,8.0,1.4474,0.0789047044338311,0.065944696310313,0.0072685962174193,0.0104347121821688,0.0318339493857268,0.0094946973036427,0.0082908841796452,0.007321178179437,0.1280113998777712,0.0079383952081456,0.0100016247425228,0.0071732892039078,0.0171160824564285,0.0231918211258329,0.005483653144528,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,negative,1.0,0.0,0.0,3,Tươi mới / Yêu đời
3PgBUgOJ6qEBm4LiNtKn06,Gặp Nhau Làm Ngơ,Hien Thuc,2010-06-24,"Pop, Ballad",0.0,11.0,negative,230.69,129.2,0.239753,2685.39,3.3896,11.4249,-4.9468,8.4667,0.5093,7.9657,-7.5436,8.4154,-58.9151,89.7463,79.856,31.269,20.2518,18.5526,9.9795,17.8885,0.1775,13.7642,15.8371,12.5827,-2.4633,10.2691,-1.0446,10.4212,-3.0845,10.0126,0.10794,6099.41,15.99,15.95,19.07,18.05,18.9,17.09,47.99,0.031598,1.5475,3.81,0.9587,0.3277,0.2758,0.3397,0.2941,0.3849,0.4722,0.3096,0.3574,0.2829,0.3703,0.2927,0.2431,0.0383,0.1265,-0.0915,0.0062,-0.0083,-0.0097,1.621,264.0,0.3902,102.0,83.0,22.0,1.1444,0.0944970026693233,0.0631363978406893,0.0120726360373754,0.0229831384152802,0.3777353886524894,0.0116521257170987,0.0243864210367663,0.0193314704376539,0.1640642994067674,0.0177930071485521,0.0138270224671668,0.0092320362421133,0.0161912048653995,0.0169854185649862,0.007406319443528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,negative,1.0,0.0,0.0,4,Bình yên / Chữa lành
09n5h4ohYLlzkzxhBt4dWR,Câu Chuyện Đầu Năm,Hien Thuc,2010-06-24,Pop,0.0,9.0,positive,243.12,112.35,0.230178,2507.58,-0.4892,8.1747,-2.479,8.9214,1.1779,8.4235,-5.0636,8.5776,-46.7826,73.3663,83.3368,25.1756,5.5945,19.9573,16.2679,14.8762,-1.8653,12.2134,17.3366,11.312,-3.8279,8.5764,-1.0455,9.3561,-3.7944,8.985,0.105508,5517.67,15.41,15.35,17.92,17.37,18.0,16.25,47.81,0.032159,1.6578,4.08,0.978,0.3796,0.347,0.4592,0.3539,0.3954,0.4406,0.3233,0.3722,0.3009,0.3753,0.2983,0.2649,0.0827,0.0925,-0.0338,0.0246,-0.0101,-0.006,1.3862,230.0,0.4565,100.0,63.0,22.0,0.946,0.0816816088482038,0.0691193527312754,0.0178046061002483,0.0312457234217036,0.0862255386726674,0.0161636283955396,0.0721563430328376,0.3281314909305708,0.0757201827092045,0.038276376827901,0.0183761275668315,0.0141624098381986,0.0177693202649613,0.0183766016251319,0.0126421541968516,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,positive,0.0,0.0,1.0,3,Tươi mới / Yêu đời
68BfuS8HAE0pucrPVkUJJR,Hồn Quê,Hien Thuc,2010-06-24,Pop,1.0,30.0,negative,295.94,89.1,0.240945,2712.95,3.3025,10.9078,-5.5931,11.0326,-0.997,10.7487,-8.7103,9.6051,-49.331,75.3081,76.0643,26.6073,3.5871,24.0904,8.7254,15.5581,-1.5044,13.3672,10.4155,11.6314,-3.2772,10.8411,-0.2735,11.288,-3.0548,11.2062,0.122354,5939.28,17.25,16.25,19.68,20.63,21.14,18.57,48.68,0.027368,1.478,3.5,0.9769,0.1743,0.2072,0.4106,0.2288,0.3038,0.1831,0.2392,0.4042,0.2489,0.3328,0.1908,0.2504,0.2258,0.0326,0.0512,-0.0506,0.0001,-0.0292,2.2926,373.0,0.4102,154.0,105.0,32.0,1.2604,1.4394310007314443e-307,1.063317579725399e-307,2.21921266404344e-308,4.552871433376624e-308,1.0,2.064554034009588e-308,6.569931567457246e-308,4.873017008429555e-308,1.848058811186712e-307,3.885461158412856e-308,2.454342948584659e-308,1.6717748388834103e-308,2.68565713147135e-308,2.765241075510569e-308,1.3854803771214383e-308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,negative,1.0,0.0,0.0,3,Tươi mới / Yêu đời
1Rs33f9atN50DfpmK8Rsfk,Tìm Lại Giấc Mơ,Hồ Ngọc Hà,2010-07-20,Pop,1.0,40.0,negative,325.64,107.67,0.218699,2094.26,3.8648,9.1392,-11.8157,8.3776,-8.977,9.8284,-8.4627,9.0472,-106.5507,98.077,98.9883,39.3274,8.0583,25.6302,26.864,17.0589,6.0762,13.8105,9.6947,12.0767,-4.0902,10.8777,2.5277,10.5551,-9.4857,9.534,0.082669,4667.91,20.63,17.75,20.58,20.06,19.81,19.14,49.9,0.020291,1.1927,2.45,0.9715,0.2529,0.3635,0.2791,0.2106,0.2331,0.2489,0.375,0.2677,0.393,0.3491,0.2221,0.2478,0.0669,-0.1995,-0.0633,-0.0375,-0.0259,0.002,3.4281,350.0,0.2371,96.0,118.0,27.0,1.0748,0.0292611619247452,0.0125919951362493,0.0021291488248864,0.0034237630459691,0.0122349399228138,0.0024558682859061,0.0029871522968862,0.0024998233085004,0.0368616430630806,0.0026348876330282,0.0026811590510461,0.0019424451025639,0.00420490256436,0.0047231373388058,0.0015745413547256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,negative,1.0,0.0,0.0,0,Kịch tính / Da diết
6iIcZb0kBgjp8if740r5Ar,Sao Ta Lặng Im,Hồ Ngọc Hà,2010-12-12,"Ballad, Pop",0.0,16.0,negative,310.32,152.0,0.146345,2596.22,0.2484,12.097,-8.0122,9.3448,-5.397,9.7197,-0.1222,9.1205,-156.192,124.5492,80.4497,38.5961,19.9343,23.0131,4.6062,18.1556,3.3023,14.0842,1.4813,13.2536,-8.057,12.5413,1.5822,11.1314,-12.1747,11.0525,0.098799,5766.13,18.53,18.86,21.27,20.89,19.8,19.03,46.21,0.042203,1.1338,1.9,0.9534,0.3893,0.322,0.1735,0.2134,0.1704,0.2704,0.2122,0.1845,0.2708,0.248,0.3649,0.2498,-0.2383,0.057,-0.0674,-0.0164,0.0075,0.0148,3.109,372.0,0.3898,97.0,103.0,29.0,1.1988,0.0441077039581187,0.0137299354002881,0.002476832448547,0.003789937438635,0.0108965614008743,0.0028458505251928,0.0029926191876788,0.0025127453518572,0.0309506730796651,0.0028653202232892,0.0031872862752788,0.0022343089072241,0.0048608026488092,0.0058946031812201,0.001736620617565,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,negative,1.0,0.0,0.0,2,Sâu lắng / Thấu cảm
