artist_id,artist_name,genres,followers,popularity
2rkSOVm1YGlmjYTgmmfZd7,datfitzx,"v-pop, vietnamese hip hop, vietnam indie",1531,34
2rKtPYcwYmevNcaqzJOwvf,MANBO,"vietnamese hip hop, v-pop, vietnam indie",187266,50
2rlOStil9gdIb581pA8WaS,Ccmk,"vietnamese hip hop, v-pop, vinahouse",29583,33
2RlqbCVLAyXBprZrmnjkDq,2Can,"vietnamese hip hop, vietnam indie, v-pop",10099,29
2RmVHHCdiQb8yGa0eRhQjP,King Of Rap,"vietnamese hip hop, v-pop",24391,31
2rNmKq6YTNX5W9IxX9NsTb,Fang Cee,"vietnamese hip hop, v-pop",303,15
2RTF7MrLWGQJQRwVzg0fDz,Đỗ Nguyên Phúc,"vietnamese lo-fi, v-pop, lo-fi, vinahouse",5165,30
2rv0GwxSEWKhz54nLluNhK,Phankeo,"v-pop, vietnam indie",7956,50
2rVYwIYNEsMxtt8j5yemHb,T.R.I,"v-pop, vietnamese lo-fi, vietnam indie",282909,52
2RytfzTBjRitNlER9brcBX,Mạnh Ninh,"vietnam indie, v-pop",271,18
2s2AP9Bj9ltYjB9XIbGr0e,Sweet Liquor,"v-pop, vietnam indie",16239,40
2STiM46mIuADJaq9Rt3odB,Loli,"vietnam indie, v-pop",697,11
2sv6rfo3OVxmRKSYJXWE3M,Kairon,v-pop,8558,24
2SWNzbf1maA3oR4x56Uv9W,Tùng TeA,"vietnamese hip hop, vietnam indie, v-pop, vietnamese lo-fi",51186,44
2T8CUdrA64je3QHfcB0uYJ,Nguyên Vũ,"v-pop, vinahouse",1355,17
2t8L7S8i9Bm3ftU0RWuXbv,Choco Trúc Phương,"v-pop, vinahouse",2312,28
2TgBoAZbDfLD4PlxLR2F9o,Đạt Ozy,v-pop,674,26
2Toc6VK22Fh0kV09xFF60J,Akira Phan,"v-pop, vietnamese bolero",78678,32
2tQ0caRvEKWcvLk7HCOjMl,Jay Bach,"vietnamese hip hop, v-pop",1810,27
2TxV5kw8gfe0A1XO3FnJw7,Linh Nhi,v-pop,114,7
2u9BhHubgOTOKAus9nVmtt,Tam ca 3A,v-pop,44,2
2UcJVTNX3AAs64CAUgFXKY,Big Daddy,,2606,15
2UCPMrvFm42t3w5duYfQHl,Nguyễn Trọng Tài,"vietnamese hip hop, v-pop, vietnam indie",34285,41
2UHHfc0InrWSmUkiuss6f4,RPT JasonDilla,"vietnamese hip hop, v-pop",13348,40
2UK55AFshflMYHdBySyVoC,CARA,"v-pop, vietnam indie",35792,26
2ukex9mJuIbR6msM02Flwf,Ngân Ngân,"vinahouse, v-pop, vietnamese bolero",17415,41
2uki9PUVnacJ2tRREjwarL,Lil Mikey,vietnamese hip hop,831,3
2UMBxgeruRK9rpr2kkNze0,Deus Tiến Đạt,"vietnamese lo-fi, vietnamese hip hop, v-pop, vietnam indie",3355,30
2UmNjakLrkm86OpLFV83Tl,RPT NASTEE,vietnamese hip hop,185,17
2UNWsKMr8PWT9VeCmxHKXt,6A6Y9ANG,"vietnamese hip hop, vietnam indie",289,22
2uobzygRGr0hzxlxkFzpdg,TK Entertainment,vinahouse,180,5
2uv4Nr3UgSbEa9acPTJcVX,Inso,"vinahouse, v-pop",1,29
2v14NO80QYditUms7sbEIZ,Trung Trần,"vietnamese hip hop, v-pop, vietnam indie",31814,50
2V6KGwauktQzgoI4RJy0Pc,Kỳ Lân Lãng Tử,v-pop,107,20
2ViWZKbmStC2IB2qCfhF3w,Jackie Luu,"v-pop, pop r&b",1236,7
2VLOCK5ffcQAuyo30Es0xj,Đinh Tiến Đạt,"v-pop, vietnamese hip hop",4950,34
2VUAd7F7SCWs7gYMGAQVxK,Cao Thái Sơn,"v-pop, vinahouse, vietnamese bolero",111790,35
2VVveD3cVA7Pf61XKeJQDs,Dillan Hoàng Phan,"v-pop, vietnamese hip hop",4867,44
2VXGxxVL7SU8wbYziQKMlE,Bằng Cường,"v-pop, vietnamese bolero, vinahouse",33383,25
2vxQEhXHnAl6c960nAHVfg,APJ,"v-pop, vietnamese hip hop",1170,26
2W2eDg3EHLIr68F2TTPuic,dangthicong,"v-pop, vietnam indie",51,33
2W2R7ECObRqmV9BqrpVXpJ,ShenlongZ,"vietnamese lo-fi, vietnam indie, v-pop, vinahouse, vietnamese hip hop",3074,33
2W7PcTauGcugFZvraAqFOl,16 Dsloth,vietnamese hip hop,273,3
2W8eKncv7oF0lp7KUVxndY,1989s Entertainment,"v-pop, vietnamese hip hop, vietnam indie, vietnamese lo-fi",816,17
2waoZwOm4XdnsMOkiSTbdA,Mynhon,v-pop,12,1
2WDOXqohEtyuI7hnrUUmTe,Martikz,"drill, vinahouse, vietnamese hip hop",100,11
2wFLGhWSXQEk1xa3FRusBN,Danh Tuấn Trung,"vinahouse, v-pop",821,19
2WhAtkUPLNh1vVBIGxsCVQ,Nàng Mây,v-pop,332,16
2WiXshyJkvo3bSaRacHLgo,Cao Tung Anh,"v-pop, vinahouse",4393,37
2wjsoWglhKBQVfjUGdth1y,Minh Tuyết,"vietnamese bolero, v-pop, vinahouse, bolero",91030,40
2wqbmDDGHOrzvdOxAPe4JS,M NAIVE,"vietnamese hip hop, v-pop, vietnam indie",5706,28
2WWCSXKQuDEJtQjMlA0fsg,Tùng Maru,"v-pop, vinahouse, vietnam indie",3696,24
2X46RGDHpDXFMPSBKT2bIE,Nguyễn Thạc Bảo Ngọc,"vinahouse, v-pop",8994,47
2Xaj2baPCf8NFIG74V2Z80,Squid Inc,v-pop,30,14
2XHgi3GL7NWNWoY6b6JqvK,XNBC,v-pop,49,23
2xHirxzZNMj4aNQ5gm3E7O,salmon,"v-pop, vietnam indie",994,20
2XJmgTIrBtp34HTaeO0nG2,Satan Remix,vinahouse,111,14
2XJRdEuuB9qpuft8WRJQyO,Dhalice,"vietnamese hip hop, new wave, v-pop",445,15
2xK6qcvfXuFFbU0NL95aeo,Thịnh Suy,"v-pop, vietnam indie, vietnamese lo-fi",799631,53
2XKlSkrslCs0egLOvSB4Ul,Emily,"v-pop, vietnam indie, vinahouse",90554,46
2Xlia1jlI7JDki4Xa42uyK,Phạm Nguyên Ngọc,"v-pop, vietnam indie, vietnamese lo-fi",130021,44
2XMyMrUgnWcMlSuJJaWXtN,Khang.,"v-pop, vietnam indie",795,22
2XSFXatPt8qUyHQqicGZtN,HippoHappy,v-pop,1338,16
2XtMx7EHHODQSeBzDCBec9,Bùi Lan Hương,"v-pop, vietnam indie",67517,44
2xvW7dgL1640K8exTcRMS4,Chillies,"v-pop, vietnam indie, vietnamese hip hop",993468,57
2xyEAgqFAAy5yqRZ7mHd9c,Khiem,"v-pop, vietnam indie",28040,43
2xyztcPkhFKucM2ghmSme2,Quốc Thiên,"v-pop, vietnamese bolero",59245,48
2yF59PrRiNS1q2YvLFtp5p,Quỳnh Vi,"vietnamese bolero, v-pop",6900,32
2YJjdbWUlFUPMyveMVft5k,Khải,"vietnamese lo-fi, v-pop, vietnam indie",14190,31
2yT9yRYRWEC22aqXEa6vBu,Sterry,vinahouse,161,21
2zdwhQ4jqSm8BJf6rpR2Bb,Yến Nhi,"v-pop, vinahouse",599,36
2zosA3SHMUhpmKTmsfTANv,myhoa,v-pop,687,45
2ZtffdcxTFHQhYa3HlNbTl,Chung Thanh Duy,"vinahouse, v-pop, vietnamese hip hop, vietnamese lo-fi",7544,33
2zYISFu1sH67EcFc6ueBwN,Ha Kiem,"v-pop, vietnamese hip hop",343,12
30eFAXoU2kTjJPf2cq80B8,WEAN,"v-pop, vietnamese hip hop, vietnam indie",527602,52
30KUQb3fPxphNacdIEDS8C,Mai Khôi,v-pop,706,4
31n1L49NHSzQC3nKlxGCHO,Trúc Anh Babe,"vinahouse, v-pop",24,1
31tcsz1SJ59GeQQEJeKuvZ,Hổ,"v-pop, vietnamese hip hop, vinahouse",3317,37
321nGTqkdRThE4nA5PUqp7,Như Loan,"vietnamese bolero, v-pop",12949,31
324vg036DC5fiqiVK4eeto,Moodygee,slap house,3079,38
32coxuQAe9zZCQjK2OiRMb,Hải Bột,"vietnam indie, v-pop",1785,25
32EbvVlygDFr90mV1HMHOu,Thuỳ Dung,v-pop,5687,28
32GhcUSASgWTFojZvy6etm,Ron Phan,"vietnamese hip hop, v-pop",370,13
32naXumfvxZrc5QPk6Vxv1,A Long,vietnamese hip hop,339,7
3390uPUNzPpul33JUzucBE,HNGTOOM,"vietnamese hip hop, vinahouse, v-pop",69,10
33IO1pcrWJHkHQVdMcBtU7,VSION,v-pop,319,6
33J4sIJ9vp7KgdKpxXm6z6,Minsicko,"v-pop, vietnamese hip hop, vietnam indie",3947,40
348kZBbaAXbAFLxvR2qGki,Thế Phương VBK,v-pop,139,10
34nom4Ft3keMWBZPAUB3EI,Mew Amazing,"v-pop, vietnam indie, vietnamese hip hop",2690,30
351mBX7BjjI2plbfozIzqb,VƯƠNG BÌNH,"v-pop, vietnam indie",25473,56
35HU1GT1q797EwZsP8uduO,Mr. Siro,v-pop,1328169,52
36EnpOVgDxidvTnxDMZBlW,Võ Lê Vy,v-pop,1265,15
36HqaJcdxxKup5AbhP87k5,Hiya,"v-pop, vinahouse",11586,41
36Ltp1cc3ExQQJ8h9GCT4O,Duy Khánh,"vietnamese bolero, bolero, v-pop",46806,31
37cUqDVdpydDd8VtNlCLuk,Hà Trần,"v-pop, vietnamese bolero, vietnam indie, vietnamese hip hop",100343,36
37rd5iYgi8VMIxOkF9TAHh,anhtunglenpho,"v-pop, vietnamese hip hop, vietnam indie",22,34
37yCp3F1wG0gNrnaLkIdDV,Đậu Tất Đạt,"v-pop, vietnamese hip hop, vietnam indie",2647,35
38OwdN8usl5rnYYYK006C3,Quyền Thiện Đắc,"vietnam indie, v-pop, traditional music",1451,24
38QmAddjWUR2zKkdp3Oe87,Phát Huy T4,"vinahouse, v-pop, vietnamese lo-fi",45581,42
38t6Vs6rCEF4cnICHAGKYL,Đăng Khôi,v-pop,8687,30
39HlpQmjGAer2XWNh0Ro83,Lãng,"vietnamese hip hop, v-pop",158739,42
39NXoiwWy5aJFeC76TzW9v,Giấy Gấp,"vietnam indie, v-pop",12986,28
39s1RCn0qbRtGzBwCmx63z,Haley,"vietnamese hip hop, v-pop",229,20
39UJlviUwzZGZrA8DiQy31,Mason Nguyen,"vietnamese hip hop, v-pop",89639,55
3aIfh22ITF4DOo2TwESa2W,Tommy Tèo,"vietnamese hip hop, v-pop",18358,36
3AnK8Vk9ShlL5osVmpAKKx,TYO Ly ,"vietnamese hip hop, v-pop, vietnam indie",929,10
3B3UoHY8tKJ6zmyYZhkDSZ,HuyR,"v-pop",248749,40
3bbdXNYZbTMzxskrE4wIFQ,Dương Hoàng Yến,"v-pop, vietnamese hip hop",24116,40
3BBFbrYDfJFpWuwQZnALpp,Lil Roff,"vietnamese hip hop, v-pop, melodic rap",1274,13
3bGdiA40gWJwHy3IsAT8Gf,Willdawind,"vietnamese hip hop, v-pop",128,4
3bha5CwoQMcHglJ5xFRPKj,Yến Khoa,"vietnamese bolero, bolero, luk thung",1429,4
3bm8AMLokf68Zpr5rRpPps,Hồ Nhi,"vinahouse, v-pop",145,15
3bMODWDEOXzp1O6aP1nbRU,Kiyoshi Phan Music,"vinahouse, v-pop",996,36
3BtpUhAScKfXAtYAFbaR4u,Bùi Thu Huyền,"vietnamese bolero, bolero",542,27
3bU1RMBVUIi9bFQenvTxCN,YENKIM,v-pop,77,2
3bUUOjtOa3iJ0b7dQBvpnp,Nhat Tinh Anh,"vinahouse, v-pop, vietnamese bolero",34137,21
3BWBxpXDxofgji3RKZPIz8,Hoà Minzy,"v-pop",553945,49
3C9BZr3AmjZ89zzcOdkA4i,My Anh,"v-pop, vietnam indie",36220,37
3DFJYJycIIbpZlwLSb4Szu,Ngọc Thanh Tâm,v-pop,1284,33
3dHb0HIWLnzhGywwwinc8F,Trung Bao,,4759,9
3diftVOq7aEIebXKkC34oR,tlinh,"v-pop, vietnamese hip hop",1893524,62
3E0b68wCGYihuHBtlasfm9,Lâm Bảo Ngọc,v-pop,121600,52
3E3VtUZsU5Ci439SjOdCd0,antransax,"v-pop, vietnam indie",3833,52
3E6LGptA8lBEXPHAQCE3vr,Kai Đinh,"v-pop, vietnamese lo-fi, vietnam indie",124519,51
3eKnh5bh0TzO9WwnKMJplK,Đặng Thiên Chí,"vinahouse, vietnamese lo-fi",1362,29
3EkXXkwTWhJpPDJR4ME3D8,KayC,"vietnamese hip hop, v-pop, vietnam indie",25068,42
3EP4RX5LSuwDVy4mDeF1rl,Hồ Quỳnh Hương,v-pop,151539,31
3EPkqJFzEGSJWtGsu1Xwqt,Kay Trần,"v-pop, vietnamese hip hop",113713,43
3Ess3HrOUbKlRvQoGA1xT7,Khả Hiệp,"vinahouse, v-pop",7800,40
3ETpEKg1jqGY10PtUJSRI1,ICY FAMOU$,"vietnamese hip hop, v-pop",15986,31
3euFcFd5Dc7JAz6t7oKg7m,BMZ,"v-pop, vinahouse, vietnam indie, vietnamese lo-fi",16077,57
3eVRIcs5It7zV5sMc7O1hT,Truyền Hình FPT,v-pop,3779,18
3eWWKcc07vz4dghL63VHFY,Rayo,"vinahouse, v-pop, vietnamese lo-fi",5587,31
3f7Dr7qtAJutrBV8mjozhh,Hạnh Sino,"v-pop, vinahouse",2171,26
3Fabf8KEvf8dM7zFMgQ44d,DUSTIN NGO 春風,"vietnamese hip hop, vietnam indie, v-pop",4111,20
3fcDOpMwq0Z4MBGiT3fgDY,DBaola,vinahouse,841,4
3fGtmfbr5ROmgIbEceAQRR,Châu Ngọc Lan,"vietnamese bolero, vinahouse",504,32
3fLHhjutcrdkn7R3hS1oxz,Hayho,"v-pop, vietnam indie",1189,32
3fM2WF0qY1Ip9ffVvOzhjo,Hoàng Thống,"vietnam indie, v-pop",12114,26
3Fo2DRKuOAEf6UAfn9T4Ih,Ưng Đại Vệ,v-pop,8122,7
3frEbqapobDOWI7JexlrTW,Lê Bảo Bình,"vinahouse, v-pop, vietnamese lo-fi",332213,50
3FuwUaU2AmXahUuzcMgj9F,Mai Hậu,catholic music,59,3
3FvXJebEsQT9uBYObgFnTl,DiepGiaHuy,v-pop,21,1
3FwYnbtGNt8hJfjNuOfpeG,Hà Anh Tuấn,"v-pop",1440508,49
3fXhqSEjrFX7BYBQz4Nwnh,Nevatrash,v-pop,307,15
3FZ4GX2mWNn7XElse3fQWd,Khói,"vietnamese hip hop, v-pop, vietnamese lo-fi, vietnam indie",257345,40
3g82JQtT79cvlQWGgZyWZ4,Bách Phan,v-pop,106,11
3g8l4a4JtYNpYKqSMZMnK0,Hipz,"vietnamese hip hop, v-pop",4168,51
3GBVmK5TpIXsSdCTVSya1N,lancy,vietnamese hip hop,39,14
3gCBwGyvRz4OXwCZ1QHHzF,Beta Music,"v-pop, vietnamese lo-fi, vinahouse",1565,41
3gdsVSks0f5ifaXSBbSZEO,Sixkie Dawgz,v-pop,3610,36
3GimZFnIH5GgVbT4vAR4ah,Manel,"vietnamese hip hop, v-pop",325,18
3GTBTvpa5b0N1WPvrtM5mi,Hoàng Như Quỳnh,v-pop,118,11
3gucoX521KgXuoUnRbn0Bn,7dnight,"vietnamese hip hop, v-pop",20364,35
3Gx0fp4mXr6YU4DONMHqB8,MFREE,"vietnamese hip hop, v-pop",2916,35
3GX8WfChjXZtmg51XtFhnu,N.Diên,"vietnamese lo-fi, v-pop, vietnam indie, vietnamese hip hop",418,32
3h1HA6owjEkAHnIkMzYXoZ,Duniverse,v-pop,3629,39
3hBfMuC62vRVHe0Mn7TifR,BABY $MOKE,"vietnamese hip hop, v-pop",239,20
3hczxVRYbodiEksNCDOlXB,WONBI,v-pop,756,41
3HD3V1nGFPwepBO7064Ij0,PC,"vietnamese hip hop, vietnamese lo-fi, v-pop, vietnam indie",179859,53
3hL5zT7JtDRtrdeYQ7uYSb,Juun Đăng Dũng,v-pop,66,2
3hlJ2qli6WvQaJ1FqyTP02,Kiều Anh,v-pop,1948,34
3HmKMcqUgOaQt4wUze5cid,Nguyễn Cú Đấm,vietnamese hip hop,657,18
3HMWKU43x9GxkGWVP1KjQT,Will,"v-pop, vietnam indie, vietnamese lo-fi",20015,37
3hRnvEdu1iPyB6EzMBbuZq,Shiki,"vietnamese hip hop, v-pop, vietnam indie",145437,60
3huacxGkzMuqV0jYXs2UQ6,Matthco,"vietnam indie, vietnamese hip hop, v-pop",260,8
3Hw8laObefIk5NMDmXMMsn,WHENITSASUNNIDAY,"v-pop, vietnamese hip hop",1433,43
3Ib80uqrBka6P4ncx6vJRF,Gonzo,"v-pop, vietnamese hip hop, vietnam indie",6773,34
3icUzqyDWte78fxHtTniUz,Phan Như Thuỳ,"v-pop, vinahouse, vietnamese lo-fi",2368,29
3IG7FNyhnSx5JdETEblgQM,Dương 565,"v-pop, vinahouse",1199,13
3Ik733blVNzyxrZrjgXlOx,Lona,"v-pop, vietnamese hip hop",4556,21
3IMLi0C3EgNuwDiksTxiS5,Saabirose,"v-pop, vietnamese hip hop, vinahouse",57266,45
3IX4Pb7ZXycI23PamK8ng8,THANHDRAW,"vietnamese hip hop, v-pop",2414,29
3jbVXHysvUUEctMAS47Q1R,Hoang Rapper,"vinahouse, vietnamese hip hop, v-pop",822,23
3JkGKNawown8MgcJsDw1WT,Duongg,"vietnamese lo-fi, v-pop, vietnam indie",72064,51
3JlzPlR5FYYa402qPCCaAm,Freaky,"v-pop, vietnamese hip hop, vinahouse, vietnamese lo-fi",51672,43
3JPA9pTALs9r0W4wZuyHUg,Bảo Vân,"vinahouse, v-pop",2385,30
3JRS98RJvoxr2mhwBJ0Wy8,HÀ MYO,v-pop,1847,21
3JRVedtRD0Xyk5PtvH8ueE,Hà Anh,"v-pop, vinahouse",1980,34
3Jv5XSM6ZVKyMIot25uKnO,Thiên Khôi,v-pop,309,1
3JWIaDWHJq11w1xPqJStEv,Hustlang Robber,"vietnamese hip hop, v-pop",219573,52
3JwyehW3Ls8vt8GSons5eA,Quang Linh,"vietnamese bolero, v-pop, bolero",59032,23
3KCwCM9okdx5d2iDbIxQ9l,Weeza,"v-pop, vietnamese hip hop",6177,42
3KjC3qk8ZE5JbC4tSj8COh,Cashmel,"vietnam indie, vietnamese hip hop, v-pop",1944,17
3KJopZ2uUclqEtLxQg0FNn,Jack - J97,"v-pop",739572,54
3KOY56OWknrjoyAO1F6wXG,Hưng Cacao,"vietnam indie, v-pop",224,18
3Kqi9LTFvyiAh9LHFVDmcM,Teeger,"vietnamese hip hop, v-pop",30,14
3KwGur59sdzg4AOef9yJ4F,AXTROBOY,"vietnamese hip hop, drill",12,4
3L0tsv5ZJICJcEZ4OVc4NW,Kevin Toàn,v-pop,76,2
3L2ohE2NX2W5hAauL16VuQ,MinhLai,"vietnamese hip hop, v-pop",40628,27
3l6YiTosGtrsp8iGs0IASz,Dương Ái Vy,"vinahouse, v-pop",1996,31
3LbBKYlyMaATS8IIe7HJ0d,Hoàng Duyên,"v-pop, vietnam indie, vietnamese lo-fi",147668,50
3lGAYb0hwX4iJw3rhZEToR,Xhelebi,"vietnamese hip hop, vietnam indie, v-pop",484,9
3LsIDqxwDjcEKbK3D1IrDk,Thu Phương,"v-pop, vietnamese bolero",36107,30
3LVqjXvcYbwMZc4vt4wKpM,Bức Tường,"vietnam indie, v-pop",25836,26
3mAay4lwZOLZMoTEYHcPCY,Sinike,"v-pop, vietnamese hip hop",3647,26
3mfeNLyBFo96FwAqdyRhLU,DC Tâm,"vinahouse, v-pop",8867,36
3mibIJiduF0MVLLAvHZAxw,Noo Phước Thịnh,v-pop,970826,53
3mYnd5Nlmdpg4D9rbAqNUD,JGKiD (Da LAB),"v-pop, vietnam indie, vietnamese hip hop",51391,33
3Myoe574gxIKLU5bKqjkFk,Ân ngờ,"v-pop, vietnam indie",87367,50
3n56g8JEOhO9CwLHpfWgie,LOPE PHAM,"vietnamese hip hop, v-pop",5664,33
3NckpPMWZSEus6PyV6LoVc,Hương Ly,"vinahouse, v-pop, vietnamese bolero, vietnamese lo-fi",126017,44
3nGqUwkJHiLPDECMVrX1Sq,Masew,"v-pop, vietnamese hip hop, vinahouse, vietnam indie, vietnamese lo-fi",681229,51
3npM0ZkW5qRUL5Y7ihHRrU,Tenkitsune,"future bass, vietnamese hip hop",13564,25
3nQIlmGkxvwm2kZ1ueopqx,Bí Nhe,"vietnamese hip hop, v-pop, vietnam indie",938,38
3O2B9tOvAuttGQSOlRvszy,Lưu Hương Giang,"v-pop, vietnam indie",2961,16
3oB1lv9FWDKbNOUvdTw75Q,Donald Gold,"vietnamese hip hop, v-pop, vinahouse",387492,49
3oD2yI1g6aT3KawHD8ZYaU,TeuYungBoy,"vietnamese hip hop, v-pop",73302,53
3oenw7Ee1orqPBkkbp3Smg,Turn Hirn,"v-pop, vietnamese hip hop",14,9
3OeYidiG0MAcGmiSwTHZf6,Vương Anh Tú,"v-pop, vinahouse",69906,37
3OqnxNFqPxA4wdByq290TI,Tiêu Minh Phụng,"v-pop, vietnamese hip hop",4248,23
3ostyvnfIAxLMQenoyzb16,Yello $osa,vietnamese hip hop,11408,40
3Ovt66opVihLuIvPhlceI6,Trang Pháp,"v-pop, vinahouse",18071,32
3PbORjiSknQaKsHv3bWC5W,StillaD,v-pop,18,6
3piry0LLLlUlt8njD4YZ0p,YoungTazle,"vietnamese hip hop, v-pop",4872,36
3pPDTtBCrtELyG9u4PVdYC,Hamlet Trương,"v-pop, vietnamese bolero, vinahouse",31491,33
3PpQXxtdSpxX1P9FKlaivg,Bình Gold,vietnamese hip hop,209,8
3pSt7rh9iHWe6piy8NjszP,KHÁNH,"vietnamese hip hop, v-pop",2071,38
3pxke5x7WfMfs5IwsSAh0u,NHATNGUYEN,"vietnam indie, v-pop, vietnamese hip hop",79,7
3qB17tkE38JzVhdnSRy78k,Hồ Tiến Đạt,"vietnam indie, v-pop",758,12
3QBQwod7KM6UYBOxIqtZxA,Hoàng Kim Long,"vietnamese bolero, bolero",367,4
3QjJx8Yp2mXYoHtiPI7VMI,VCC Left Hand,"vietnamese hip hop, v-pop, vinahouse",39657,43
3qkLndunlLATOqHJeefh7J,Pinny,v-pop,524,32
3qUc9jd1knrpqhoO6wJCCR,Hank,"v-pop, vietnamese hip hop, vietnam indie",6117,33
3QutprWTEoDgDZ3tRHUpem,Central Pham,"vietnamese hip hop, drill",2160,30
3QXPEQfi3VmXt7o1hGuHuF,30 Anh Trai,"v-pop, vietnamese hip hop",5332,14
3r3GGeWRfVe2kakB1MHKoP,Lưu Hưng,v-pop,256,7
3R80OE4RViOWbnuvqh0j8a,thủy,,429719,56
3RadbT5zcMIJl6jK91pgD7,Madame Vịt,v-pop,502,13
3rbFpJkaR60h3KtE4YSZWd,Phan Đinh Tùng,"v-pop, vietnamese bolero",89857,41
3rBgfuc7o2yOPkihLf7JAg,Mia,"vietnamese hip hop, v-pop, vietnam indie",1979,1
3rjcQ5VIWCN4q7UFetzdeO,JustaTee,"v-pop, vietnamese hip hop",1318269,63
3rSAej8VUifF02zpsGjsRZ,DONAL,"vietnamese hip hop, v-pop",6138,58
3RygOajBf8Wi5k8rfoTKJ5,Trish Thuy Trang,"v-pop, vietnamese bolero",5202,21
3swW6OR2g7qTY3626sqVW4,Cukak,"vinahouse, v-pop, vietnamese hip hop",187845,57
3T3DOlgOEkr243zdzFCrXW,GDucky,"vietnamese hip hop, v-pop",71323,48
3Tehj7YghQc7zH0I1faGc6,BigDaddy,"v-pop, vietnamese hip hop, vietnam indie",412077,55
3tHHuAuhXiCc1HneD1iytJ,Kriss Ngo,"vietnam indie, v-pop, vietnamese hip hop",6409,41
3TInd7W6K9AZ6lKYA3dviJ,Chi Xê,"v-pop, vietnam indie",54544,44
3Tj7XcmyIgp17oj1phVCI4,Dilan Vũ,v-pop,179,20
3tME7AlFfQ7uoRqh7x0quU,Khang Le,"vietnamese bolero, cha cha cha, bolero, vinahouse",3112,14
3tOuxcivapwjf88TPCdRFs,Cao Mỹ Kim,v-pop,65,1
3tPhATqpWFeuaZEmPMKvu1,Pjnboys,"v-pop, vietnamese hip hop, vinahouse",6118,32
3Tr8fFMbWxysSzBztIqNPP,WHEE!,"vietnam indie, v-pop, vietnamese lo-fi",14343,30
3TSeZzdLZf6eyYZx23KFC8,Smokele,vietnamese hip hop,746,27
3tuxyjTQrEDsF0pV0WbqyR,Hoaprox,v-pop,21873,40
3TYA4QzDYPiyR6BNirJnep,Nuwie,v-pop,207,10
3Ufoo4BPShhahtCSjgpBLP,Hứa Kim Tuyền,"v-pop",180690,49
3uGwd8KnRfHBUvMMO4zeNM,Lamoon,"v-pop",4804,45
3unhO6qR1h6msBm7QSUdPF,SpideyBoy,"vietnamese hip hop, v-pop",9145,37
3vFqLcR1O3hfL7fatsb2LV,GITA Centre,,38,8
3vGJ1HIzmjQWm5C4SaLD4Q,Việt Tài Chính,"vietnamese hip hop, v-pop",990,9
3VkWfwJgAO5qikm4hFccO6,Mr.A,"vietnamese hip hop, v-pop",16388,43
3wb3AQ4VjXrJrRtbtVslvL,Vinny Vũ,"v-pop, vinahouse",151,14
3wgtuqdVbFQN4hanZkwVUP,Lil Nhí,"vinahouse, v-pop, vietnamese hip hop",183,16
3Wj34lTDJnPp70u4YCl4jz,Lil Wuyn,"vietnamese hip hop, v-pop, vietnam indie",175671,45
3WnbXVLhepLshU33sLliur,Xuân Đức,"vinahouse, v-pop",553,23
3Wqnr2JGruE4ruWNlnuiRE,Lohan,v-pop,9354,43
3Wu8pfRw3TIyGOFheyowaZ,Bluebby,vietnamese hip hop,1402,17
3X5gFdsu5ynuCYfxpAW3yP,Mt Boiz,"v-pop, vietnamese hip hop",120,8
3x6FwiNj93pnxxMDNRA1IR,Hồ Quang Hiếu,"vinahouse, v-pop, vietnamese bolero",258887,45
3XevJv2rTKu5WYtD0LW6om,V#,"vietnamese hip hop, v-pop",15709,47
3xIg04BrQzREY9e2mQxzAf,Rich Choi,"vietnamese hip hop, vinahouse, v-pop",11423,35
3Xlqvg2IKYrix7RCYRgXKp,Trần Trung Đức,"vietnam indie, v-pop",914,10
3XnboPJA3xfsK3qo9BIUHK,Quang Nhật,vinahouse,647,26
3XOuN4VDN4EL0GjKov5mWL,Hà Nhi,"v-pop",419618,47
3XRhzorKPzkvbW9A6db8bZ,August,"v-pop, vietnam indie",1909,17
3y0Tmt0epaxAHy6L89dGGC,Ngô Lan Hương,"v-pop, vietnamese lo-fi, vinahouse, vietnam indie",126376,46
3y6Lfjkrdn5TgkbgDxbpvM,marzuz,"v-pop, vietnam indie, vietnamese hip hop",47872,57
3yCPgp6ckDEqBUQnybWeTm,Phạm Kỳ,"vinahouse, v-pop",12667,45
3YFZn7pIAl5G7sIdekbI1E,DYNA V,v-pop,185,2
3ymuVFLSS5P2PCK5aOmhEB,Lập Nguyên StarboiZ,"v-pop, vinahouse",16505,28
3yVodOjRw4DsE9TSHTviMQ,Danh Ca Thuý Anh,,16,6
3YwCEaM1uA75y4Iz6FLgRC,S.T Sơn Thạch,v-pop,16364,38
3Z1ArowingijWbVesn0aON,Pink Frog,"vietnam indie, v-pop",18088,25
3zGXV6fAhn7uW8LtVtrXpM,Ann Nguyễn,"vietnamese hip hop, v-pop",43,44
3Zw1XinO6O5eXm8EpGZc9Y,Fuji,v-pop,441,3
3zW7vLqAkLW000GP22Jntw,NSND Hữu Quốc,v-pop,204,8
3ZxunRE0THSVD7nhF50Tjk,Lý Anh Khoa,"v-pop, vietnamese hip hop",1010,18
401ikVSob52311M6Fwnunt,Coldzy,"vietnamese hip hop, v-pop, vietnam indie",60447,44
40dHHJnf0z0eUwK16JVc3X,Baby Red,vietnamese hip hop,561,8
40JnMfFlpwqBnWitkL96g4,Isaac,"v-pop, vietnamese hip hop",270279,45
40sNxijTOeMVc8osrueLNw,CM1X,"v-pop, vietnamese hip hop",11799,46
